id;user_id;text;tag;created;updated;position;deletedAt
1478;844;Empatía;unknown-strengths;"2020-06-22 11:02:48";NULL;0;NULL
1479;844;Proactividad;long-term;"2020-06-22 11:06:42";NULL;0;NULL
1480;791;"Ser más abierto, compartir en público su perspicacia y opiniones.";short-term;"2020-06-30 14:48:34";NULL;0;NULL
1481;791;"La exactitud.";known-strengths;"2020-06-30 14:49:58";NULL;0;NULL
1482;791;"Capacidad de pensamiento analítico.";known-strengths;"2020-06-30 14:50:39";NULL;0;NULL
1483;791;"Objetiva, de argumentos lógicos.";unknown-strengths;"2020-06-30 14:51:06";"2020-06-30 16:39:25";0;NULL
1484;791;"Define,  esclarece, obtiene información, evalúa, comprueba.";known-strengths;"2020-06-30 14:58:25";NULL;0;NULL
1485;791;"Ser menos aprensiva.";long-term;"2020-06-30 14:59:04";"2020-06-30 16:27:13";0;NULL
1486;791;"Trabajar con energía y persistencia";known-strengths;"2020-06-30 15:02:32";NULL;0;NULL
1487;791;"Persona ordenada, planificada, metódica.";known-strengths;"2020-06-30 15:03:08";"2020-06-30 16:37:50";0;NULL
1488;791;"Ser centro de atención, entretener";unknown-strengths;"2020-06-30 15:03:31";NULL;0;NULL
1489;791;"Trabaja sin distraerse hasta lograr el objetivo";long-term;"2020-06-30 15:05:23";NULL;0;NULL
1490;791;"Ser màs autoritaria";long-term;"2020-06-30 15:06:04";"2020-06-30 16:59:31";0;NULL
1491;791;"Ser menos rígido y perfeccionista ya que esto puede interferir con la eficiencia.";long-term;"2020-06-30 15:12:29";"2020-06-30 16:30:00";0;NULL
1492;791;"Humilde y respetuosa ";unknown-strengths;"2020-06-30 16:44:36";NULL;0;NULL
1493;791;Inteligente;known-strengths;"2020-06-30 16:45:06";NULL;0;NULL
1496;791;"Flexible y cooperadora para asumir nuevos desafios y estilos de trabajo";unknown-strengths;"2020-06-30 16:48:28";NULL;0;NULL
1497;791;"Se integra y participa facilmente con  los equipos y aporta su conoicimientos para el apoyo a la gestion";unknown-strengths;"2020-06-30 16:48:49";NULL;0;NULL
1498;791;"Entusiasmo por aprender";unknown-strengths;"2020-06-30 16:49:56";NULL;0;NULL
1499;791;"Confiar más en sus capacidades";long-term;"2020-06-30 16:50:59";NULL;0;NULL
1500;791;"Asume sus errores ";unknown-strengths;"2020-06-30 16:51:43";NULL;0;NULL
1501;791;Confiable;known-strengths;"2020-06-30 16:57:39";NULL;0;NULL
1502;838;"Puedo ser débil políticamente";long-term;"2020-07-06 15:40:44";NULL;0;NULL
1564;907;" Responsable, serio, trabajador y cumplidor";known-strengths;"2020-07-13 10:14:54";NULL;0;NULL
1565;907;"Hábil numéricamente y muy buen analista";known-strengths;"2020-07-13 10:15:08";NULL;0;NULL
1566;907;" Un muy sutil y buen sentido del humor";known-strengths;"2020-07-13 10:15:26";NULL;0;NULL
1567;907;"Tímido para comunicarse con su organización (360, K)";short-term;"2020-07-13 10:15:42";"2020-07-13 10:48:33";0;NULL
1568;907;"Ser más propositivo y tener más fe en sí mismo para llevar propiciar acciones en las que cree.";short-term;"2020-07-13 10:16:18";"2020-07-13 11:08:28";0;NULL
1569;907;"Persona muy confiable y muy minucioso de sus análisis. ";known-strengths;"2020-07-13 10:16:43";NULL;0;NULL
1570;907;"Es una persona cercana y fácil de trabajar";known-strengths;"2020-07-13 10:17:29";NULL;0;NULL
1571;907;"Muy comprometido";known-strengths;"2020-07-13 10:17:39";NULL;0;NULL
1572;907;"Debe levantar más la voz y ser más ágil en sus propuestas e implementaciones. ";short-term;"2020-07-13 10:18:04";NULL;0;NULL
1573;907;"No todo debe estar cuadrado al 100% para poder movilizarse, en algunas oportunidades la precisión es enemigo de la agilidad. ";long-term;"2020-07-13 10:18:30";NULL;0;NULL
1574;907;"Gran capacidad de abstracción  y planteamiento de problemas";known-strengths;"2020-07-13 10:19:18";NULL;0;NULL
1575;838;"Involucramiento equipo con temas macro compañía";short-term;"2020-07-13 10:21:55";NULL;0;NULL
1576;838;"Orientación al logro";known-strengths;"2020-07-13 10:22:11";NULL;0;NULL
1577;838;Autogestion;unknown-strengths;"2020-07-13 10:22:23";NULL;0;NULL
1578;907;"Temple ante situaciones difíciles";known-strengths;"2020-07-13 10:27:37";NULL;0;NULL
1579;907;"Altamente metódico y ordenado en la forma de abordar situaciones.";known-strengths;"2020-07-13 10:27:48";NULL;0;NULL
1580;907;"Transmitir emociones que comuniquen o promuevan acción en su equipo.";long-term;"2020-07-13 10:28:00";NULL;0;NULL
1581;907;"Aplicar y demostrar sentido de urgencia ante situaciones que sin ser trascendentes son observadas por los supervisados";short-term;"2020-07-13 10:28:30";NULL;0;NULL
1582;907;"Permitir que los supervisados se expongan, en el sentido de la palabra que se involucren en las acciones y sientan en propiedad los resultados de sus acciones.";short-term;"2020-07-13 10:28:57";NULL;0;NULL
1583;907;Liderazgo;known-strengths;"2020-07-13 10:29:26";NULL;0;NULL
1584;907;"Trabajo en equipo";known-strengths;"2020-07-13 10:29:35";NULL;0;NULL
1585;907;"Oriientacion a cumplimiento de metas";known-strengths;"2020-07-13 10:29:45";NULL;0;NULL
1586;907;"Aguilidad ";long-term;"2020-07-13 10:29:58";NULL;0;NULL
1587;907;Perfeccionista;long-term;"2020-07-13 10:30:20";NULL;0;NULL
1588;907;"Trabajos justo en teimpos ";long-term;"2020-07-13 10:30:40";NULL;0;NULL
1589;899;"Gran conocimiento del retail y de las tendencias digitales";known-strengths;"2020-07-13 10:38:38";NULL;0;NULL
1590;899;"Gran Liderazgo (cercano y exigente)";known-strengths;"2020-07-13 10:38:48";NULL;0;NULL
1591;899;"Gran motivación frente a nuevos desafíos, siempre dispuesto a salir de la zona de confort";known-strengths;"2020-07-13 10:39:00";NULL;0;NULL
1592;907;"Responsable con su trabajo dando siempre lo mejor de sí y cumpliendo siempre lo encomendado de la mejor manera posible.";known-strengths;"2020-07-13 10:39:23";NULL;0;NULL
1593;907;"Gran compromiso con la empresa, lo que hacía que buscara siempre el bien superior de la compañía teniendo una disposición de colaboración con todo su entorno y distintas gerencias.";unknown-strengths;"2020-07-13 10:39:43";NULL;0;NULL
1594;907;"Como jefatura de un buen trato y totalmente accesible, muy generoso con sus conocimientos y siempre en una actitud de colaboración mutua. ";known-strengths;"2020-07-13 10:39:57";NULL;0;NULL
1595;907;"Fortalecer el manejo en las presentaciones en publico dando más ritmo y énfasis.";long-term;"2020-07-13 10:40:12";NULL;0;NULL
1597;907;"A veces demasiado cauto en la toma de decisiones, aunque creo que es atribuible al estilo que mantenía quien lo lideraba.";short-term;"2020-07-13 10:40:28";NULL;0;NULL
1598;899;"Seguir potenciando la reflexión frente al impulso";long-term;"2020-07-13 10:40:38";NULL;0;NULL
1599;907;"Su trato amable y correcto puede a veces confundirse con falta de carácter, lo cual puede ser negativo si se encuentra con equipos que necesitan una mano más firme.";long-term;"2020-07-13 10:40:48";NULL;0;NULL
1601;899;"Alto conocimiento y experiencia en el negocio del HI";known-strengths;"2020-07-13 10:41:05";NULL;0;NULL
1602;899;"Buen manejo de las relaciones interpersonales, liderazgo con el equipo";known-strengths;"2020-07-13 10:41:13";NULL;0;NULL
1603;907;"Es capaz de analizar y enfrentar situaciones complejas de forma calmada, no perdiendo el foco, resolver en situaciones bajo presión.";known-strengths;"2020-07-13 10:41:13";NULL;0;NULL
1604;907;"Se preocupa de entender y conocer detalles de la operación, variables que la afectan, áreas impactadas, etc. de manera de llegar a una solución  asertiva y adecuada";known-strengths;"2020-07-13 10:41:29";NULL;0;NULL
1605;899;"Inteligente, culto, estudia y se instruye mucho sobre los temas que le interesan ";known-strengths;"2020-07-13 10:41:35";NULL;0;NULL
1606;907;"Es Confiable, Leal, Riguroso, Íntegro en su actuar";known-strengths;"2020-07-13 10:41:41";NULL;0;NULL
1608;901;"Capacidad d gestión";known-strengths;"2020-07-13 10:41:51";NULL;0;NULL
1610;899;"Trabajo en equipo";known-strengths;"2020-07-13 10:42:11";NULL;0;NULL
1611;907;"Liderazgo con su equipo: generar instancias de comunicación, camaradería que vayan más allá del trabajo diario.";short-term;"2020-07-13 10:42:15";NULL;0;NULL
1612;899;"Capacidad analítica";known-strengths;"2020-07-13 10:42:19";NULL;0;NULL
1613;901;"Orientación a resultados";known-strengths;"2020-07-13 10:42:21";NULL;0;NULL
1614;899;"Mucha experiencia en retail";known-strengths;"2020-07-13 10:42:25";NULL;0;NULL
1615;907;"Trabajar en competencia de liderazgo de equipos, para mejorar la comunicación, bajada de objetivos, lineamientos de trabajo y seguimiento del cumplimiento de los mismos";short-term;"2020-07-13 10:42:38";NULL;0;NULL
1616;899;"Estar más conectado con el desempeño de su equipo y dar el feedback necesario para que puedan mejorar";short-term;"2020-07-13 10:42:40";NULL;0;NULL
1618;907;""Desordenarse un poco", pensar que no todo debe ser bajo un protocolo o estar enmarcado  o estructurado tan estrictamente.";short-term;"2020-07-13 10:42:58";NULL;0;NULL
1619;899;"En la planificación reconocer los recursos que requiere su equipo para tener éxito y asegurarlos al momento de comprometer el plan y resultados.";short-term;"2020-07-13 10:42:58";NULL;0;NULL
1620;901;Compromiso;known-strengths;"2020-07-13 10:43:01";"2020-07-13 10:43:16";0;NULL
1621;899;"Conocimiento del negocio";known-strengths;"2020-07-13 10:43:11";NULL;0;NULL
1622;907;"Prolijo y métodico";known-strengths;"2020-07-13 10:43:14";NULL;0;NULL
1623;899;"Confiable ";unknown-strengths;"2020-07-13 10:43:20";NULL;0;NULL
1624;907;Constante;known-strengths;"2020-07-13 10:43:24";NULL;0;NULL
1625;907;Responsable;known-strengths;"2020-07-13 10:43:32";NULL;0;NULL
1626;899;"Energetico y apasionado por lo que le gusta";unknown-strengths;"2020-07-13 10:43:41";NULL;0;NULL
1627;901;Autonomía;known-strengths;"2020-07-13 10:43:44";NULL;0;NULL
1628;907;"Ser más osado ";long-term;"2020-07-13 10:43:46";NULL;0;NULL
1629;899;"Decir que no, no todo puede ser si.";long-term;"2020-07-13 10:43:52";NULL;0;NULL
1630;907;"Pro activo";short-term;"2020-07-13 10:43:59";NULL;0;NULL
1632;907;"Defender más su punto de vista";short-term;"2020-07-13 10:44:08";NULL;0;NULL
1635;899;"Trabajo colaborativo, recursividad ";known-strengths;"2020-07-13 10:44:39";NULL;0;NULL
1636;899;"Positivismo y poner al cliente en el centro de sus decisiones";known-strengths;"2020-07-13 10:44:50";NULL;0;NULL
1638;901;Liderazgo;known-strengths;"2020-07-13 10:45:11";NULL;0;NULL
1641;901;Proactivo;known-strengths;"2020-07-13 10:45:30";NULL;0;NULL
1643;901;"Trabajo en equipo";known-strengths;"2020-07-13 10:46:30";NULL;0;NULL
1644;899;"Es una persona confiable.";unknown-strengths;"2020-07-13 10:46:43";NULL;0;NULL
1645;901;Optimizador;known-strengths;"2020-07-13 10:46:44";NULL;0;NULL
1646;899;"Tiene mucha fuerza para llevar adelante sus proyectos";unknown-strengths;"2020-07-13 10:46:53";NULL;0;NULL
1647;899;"Es cercano";known-strengths;"2020-07-13 10:47:01";NULL;0;NULL
1649;901;Resolutivo;known-strengths;"2020-07-13 10:47:24";NULL;0;NULL
1650;899;"Ser más reflexivo en algunas decisiones como la antes mencionada. ";long-term;"2020-07-13 10:47:33";NULL;0;NULL
1652;901;"Genera confianza";unknown-strengths;"2020-07-13 10:48:02";NULL;0;NULL
1653;899;"Excelente coach y guía para la formación de nuevos líderes.";unknown-strengths;"2020-07-13 10:48:13";NULL;0;NULL
1654;899;"Muy creativo y curioso. Desafía al estatus quo constantemente, no se intimida por el cambio, en lo contrario, lo motiva aún más.";known-strengths;"2020-07-13 10:48:24";NULL;0;NULL
1655;901;"Genera respeto";unknown-strengths;"2020-07-13 10:48:27";NULL;0;NULL
1656;899;"Humilde, gran capacidad de escucha de nuevas ideas y las preocupaciones de su equipo.";known-strengths;"2020-07-13 10:48:35";NULL;0;NULL
1657;901;"Escucha y guía";unknown-strengths;"2020-07-13 10:48:41";NULL;0;NULL
1658;899;"Puede mejorar su capacidad de enfocarse, evitando dispersarse, para mejorar su productividad y eficacia.";short-term;"2020-07-13 10:48:52";NULL;0;NULL
1659;899;"Puede orientarse aún más a la búsqueda de resultados tangibles y cuantificables para el negocio.";short-term;"2020-07-13 10:49:05";NULL;0;NULL
1660;907;"Es un soñador. Puede involucrarse tanto en la teoría que puede no hacer mucho en las situaciones prácticas y concretas (K)";long-term;"2020-07-13 10:49:25";NULL;0;NULL
1662;901;Motivador;unknown-strengths;"2020-07-13 10:49:42";NULL;0;NULL
1663;899;"Es una persona con excelente visión estratégica, que le permite comprender y prevenir los cambios del mercado, además de visualizar los impactos que tienen las decisiones que se toman en la compañía";known-strengths;"2020-07-13 10:50:07";NULL;0;NULL
1665;899;"Es gran un líder, que motiva y se preocupa por su gente y entorno, generando muy buenas redes y dando los espacios y herramientas para el desarrollo personal y profesional de quienes lidera.";known-strengths;"2020-07-13 10:50:25";NULL;0;NULL
1666;899;"Es un aprendedor incansable, Está pendiente y al tanto de como se mueve la industria, qué es lo nuevo que se viene, como afecta, como beneficia y no tiene temor en aplicar cosas nuevas. ";known-strengths;"2020-07-13 10:50:42";NULL;0;NULL
1667;899;"Ser político es muy bueno, pero en ocasiones debe ser más tajante en las decisiones y llevarlas a cabo.";long-term;"2020-07-13 10:50:58";NULL;0;NULL
1668;899;"Siempre habrán promotores y detractores, lograr que todos estén de acuerdo, retrasa la decisión y encarece los costos.";long-term;"2020-07-13 10:51:12";NULL;0;NULL
1670;901;Comunicación;short-term;"2020-07-13 10:51:41";NULL;0;NULL
1672;907;"Baja persuasión y baja tendencia a conducir grupos (E: Logro)";long-term;"2020-07-13 10:52:13";"2020-07-13 10:59:20";0;NULL
1674;901;"Relacionamiento con jefatura";short-term;"2020-07-13 10:52:27";NULL;0;NULL
1675;899;"Líder positivo, ejerce su liderazgo desde el ejemplo.";known-strengths;"2020-07-13 10:53:41";NULL;0;NULL
1676;899;"Lealtad hacia su equipo y los intereses de sus integrantes. Se preocupa de dar espacio para que sus subalternos brillen y no él. ";known-strengths;"2020-07-13 10:53:56";NULL;0;NULL
1677;907;"Alta tendencia a ponerse en el lugar de otros, predecir cómo actuarán (E)";known-strengths;"2020-07-13 10:54:03";NULL;0;NULL
1678;899;"Visión estratégica y analítica, con cercanía al negocio y capacidad de integración a diversas áreas de la compañía.";known-strengths;"2020-07-13 10:54:07";NULL;0;NULL
1681;899;"Es de un estilo comunicacional muy abierto, siempre está accesible. A eso sería bueno agregar instancias "formales" (algunas reuniones 1x1 con stakeholders importantes, feedback "formal", etc.)";short-term;"2020-07-13 10:54:49";NULL;0;NULL
1682;899;"Muy amplio conocimiento del espacio de Home Improvement y los cambios que vienen sucediendo.";known-strengths;"2020-07-13 10:55:11";NULL;0;NULL
1683;907;"Baja mantencion del esfuerzo (E: Persistencia)";short-term;"2020-07-13 10:55:21";"2020-07-13 11:00:17";0;NULL
1684;899;"Gran calidad humana y de cohesión en los equipos. Todos disfrutan trabajando contigo.";unknown-strengths;"2020-07-13 10:55:23";NULL;0;NULL
1687;907;"Baja ambición expresada en acción (E: Logro)";short-term;"2020-07-13 10:56:38";"2020-07-13 11:00:46";0;NULL
1690;907;"Mal pronóstico de progreso en los negocios (E: Logro)";long-term;"2020-07-13 10:57:36";"2020-07-13 10:59:36";0;NULL
1691;899;resiliencia;unknown-strengths;"2020-07-13 10:57:55";NULL;0;NULL
1692;899;"trabajo en equipo";known-strengths;"2020-07-13 10:58:02";NULL;0;NULL
1693;899;"capacidad de conciliación";known-strengths;"2020-07-13 10:58:14";NULL;0;NULL
1695;912;"Orientación al logro";known-strengths;"2020-07-13 10:58:27";NULL;0;NULL
1697;912;"Pensamiento estratégico";known-strengths;"2020-07-13 10:58:44";NULL;0;NULL
1699;912;"Liderazgo ";known-strengths;"2020-07-13 10:58:56";NULL;0;NULL
1701;912;"formador de equipo eficaces";unknown-strengths;"2020-07-13 10:59:21";NULL;0;NULL
1702;912;"pensamiento estructurado en la solución de problemas";unknown-strengths;"2020-07-13 10:59:32";NULL;0;NULL
1703;912;"Manejo de conflicto con sus superiores";long-term;"2020-07-13 10:59:42";NULL;0;NULL
1704;912;"Manejo del lenguaje no verbal , en ocasiones puede parecer poco atento o distante.";short-term;"2020-07-13 10:59:57";NULL;0;NULL
1705;912;"Perfeccionador, puede llevarlo en ocasiones de demorar la toma de decisiones";long-term;"2020-07-13 11:00:10";NULL;0;NULL
1706;912;"Manejo de conflicto con sus superiores";short-term;"2020-07-13 11:00:21";NULL;0;NULL
1707;912;"Compromiso! ";known-strengths;"2020-07-13 11:00:36";NULL;0;NULL
1708;912;"Responsabilidad ";known-strengths;"2020-07-13 11:00:45";NULL;0;NULL
1709;912;Proactividad;known-strengths;"2020-07-13 11:00:53";NULL;0;NULL
1710;912;"Flexibilidad ";long-term;"2020-07-13 11:01:07";NULL;0;NULL
1711;912;"Desarrollo ";long-term;"2020-07-13 11:01:23";NULL;0;NULL
1712;912;"Mayor adaptación al cambio";long-term;"2020-07-13 11:01:35";NULL;0;NULL
1713;912;"Comunicación asertiva.";known-strengths;"2020-07-13 11:01:51";NULL;0;NULL
1714;912;"Trabajo en equipo.";known-strengths;"2020-07-13 11:01:59";NULL;0;NULL
1715;912;"Resolución de conflictos y excelente técnica de negociación.";known-strengths;"2020-07-13 11:02:13";NULL;0;NULL
1716;912;"Planificación y/o difusión de las actividades que organiza para cumplir los objetivos.";short-term;"2020-07-13 11:02:36";NULL;0;NULL
1717;912;"Creatividad e innovación.";short-term;"2020-07-13 11:02:50";NULL;0;NULL
1718;912;"Promover el cumplimiento de las fechas estimadas o pactadas para el cumplimiento de una actividad acordada.";short-term;"2020-07-13 11:03:01";NULL;0;NULL
1719;912;Responsabilidad;known-strengths;"2020-07-13 11:03:19";NULL;0;NULL
1720;912;Puntualidad;known-strengths;"2020-07-13 11:03:27";NULL;0;NULL
1721;912;Respeto;known-strengths;"2020-07-13 11:03:34";NULL;0;NULL
1722;912;Indiferencia;short-term;"2020-07-13 11:03:54";NULL;0;NULL
1723;912;"Premura en resultados";short-term;"2020-07-13 11:04:05";NULL;0;NULL
1724;912;Sobervia;short-term;"2020-07-13 11:04:15";NULL;0;NULL
1725;907;"Abusa de Los procedimientos y controles excesivos para evitar las fallas, depende demasiado de la gente, productos y procesos que le funcionaron en el pasado (D)";long-term;"2020-07-13 11:04:41";NULL;0;NULL
1726;907;"Teme El antagonismo (D)";long-term;"2020-07-13 11:05:39";NULL;0;NULL
1727;912;Honestidad;known-strengths;"2020-07-13 11:07:10";NULL;0;NULL
1728;912;Lealtad;known-strengths;"2020-07-13 11:07:18";NULL;0;NULL
1729;912;Consecuente;known-strengths;"2020-07-13 11:07:26";NULL;0;NULL
1730;912;"En ocaciones la Honestidad directa, puede ser mal recibida, debe ser mas político ";short-term;"2020-07-13 11:07:44";NULL;0;NULL
1731;912;"Debe dar un paso mas arriba en su carrera profesional, tiene mas capacidad que la del puesto que esta desarrollando";short-term;"2020-07-13 11:07:55";NULL;0;NULL
1732;912;"Debe seleccionar de mejor manera con quien emite algún tipo de comentario, el que puede ser mal utilizado";short-term;"2020-07-13 11:08:03";NULL;0;NULL
1733;898;"Líder cercano, empatico y confiable";known-strengths;"2020-07-13 11:17:07";"2020-07-13 11:22:33";0;NULL
1734;898;"Muy profesional y enfoque en los resultados";known-strengths;"2020-07-13 11:17:57";"2020-07-13 11:24:36";0;NULL
1735;907;"GPTW y cuidado de las personas";known-strengths;"2020-07-13 11:18:22";NULL;0;NULL
1736;907;"control de gestión y seguimiento de proyectos";known-strengths;"2020-07-13 11:19:03";NULL;0;NULL
1737;898;eficiente;known-strengths;"2020-07-13 11:19:05";NULL;0;NULL
1738;907;"capacidad analítica y eficiencia de procesos";known-strengths;"2020-07-13 11:19:14";NULL;0;NULL
1739;907;"conocimiento y bajada a temas operativas desde lo estratégico";long-term;"2020-07-13 11:19:30";NULL;0;NULL
1740;907;"liderazgo de equipos multidisciplinarios";long-term;"2020-07-13 11:19:43";NULL;0;NULL
1741;907;"empoderamiento en toma de decisiones";short-term;"2020-07-13 11:19:52";NULL;0;NULL
1742;898;Flexibilidad;unknown-strengths;"2020-07-13 11:20:34";NULL;0;NULL
1743;898;Practico;unknown-strengths;"2020-07-13 11:20:50";NULL;0;NULL
1744;898;"alto grado de análisis";unknown-strengths;"2020-07-13 11:21:57";NULL;0;NULL
1745;898;"delegar mas";short-term;"2020-07-13 11:22:51";NULL;0;NULL
1746;898;"mostrase más";short-term;"2020-07-13 11:23:07";NULL;0;NULL
1747;898;estudios;short-term;"2020-07-13 11:23:16";NULL;0;NULL
1748;898;idioma;long-term;"2020-07-13 11:23:32";NULL;0;NULL
1749;898;"muy exigente";long-term;"2020-07-13 11:23:52";NULL;0;NULL
1750;898;"muy perfeccionista";long-term;"2020-07-13 11:25:22";NULL;0;NULL
1751;901;Paciencia;short-term;"2020-07-13 11:25:23";NULL;0;NULL
1752;901;Empatía;short-term;"2020-07-13 11:25:35";NULL;0;NULL
1753;901;Rebeldía;short-term;"2020-07-13 11:26:25";NULL;0;NULL
1755;899;"Tener más confianza en sus propias capacidades (know how y experiencia) ";long-term;"2020-07-13 13:57:44";NULL;0;NULL
1756;899;"Mostrar con seguridad su visión, defendiendo su posición, pero con flexibilidad para moverse.";long-term;"2020-07-13 13:57:52";NULL;0;NULL
1757;899;"Debe defender con mas fuerza sus temas clave, golpear la mesa cuando sea necesario ";long-term;"2020-07-13 13:58:11";NULL;0;NULL
1758;899;"Ser mas OUTSPOKEN cuando no esta de acuerdo con algo.";long-term;"2020-07-13 13:58:36";NULL;0;NULL
1759;899;"Construcción de metas en base a uno o dos KPIs como máximo. Pedir a un área completa que aporte en un X% del target de 10% de crecimiento de clientes es mucho más simple de comunicar y menos negociable al momento de planificar.";short-term;"2020-07-13 13:59:00";NULL;0;NULL
1760;899;"mayor determinación en la toma de decisiones difíciles";long-term;"2020-07-13 13:59:20";NULL;0;NULL
1761;899;"Muy buen manejo político y capacidad de ver a la vuelta de la esquina — el concepto es "around the corner". Ojalá hubieses estado un tiempo más para poder aprender bien esto.";known-strengths;"2020-07-13 14:04:55";NULL;0;NULL
1762;899;"Capacidad de escucha y la apertura para actuar con base en estas; capacidad de actuar en ambientes inciertos";known-strengths;"2020-07-13 14:05:33";NULL;0;NULL
1763;899;"Persona que gusta de causar impresión, ser visto, oído";known-strengths;"2020-07-13 18:06:26";NULL;0;NULL
1764;899;"Ser centro de atención, entretener";known-strengths;"2020-07-13 18:06:35";NULL;0;NULL
1765;899;"Tiende a hacer las cosas solo";long-term;"2020-07-13 18:06:59";NULL;0;NULL
1766;899;"Persona que no requiere depender de personas para ser perdonado o estimulado";unknown-strengths;"2020-07-13 18:08:02";NULL;0;NULL
1767;899;"Tendencia a someterse pasivamente";long-term;"2020-07-13 18:09:01";NULL;0;NULL
1768;899;"Aceptar crítica sin rebelarse";long-term;"2020-07-13 18:09:13";NULL;0;NULL
1769;899;"Alta flexibilidad";known-strengths;"2020-07-13 18:09:26";NULL;0;NULL
1770;899;"Alta predisposición al cambio de métodos, hábitos o preferencias";known-strengths;"2020-07-13 18:09:43";NULL;0;NULL
1771;479;"Tiene orgullo de sí mismo y de su estilo. Puede ser efectivo en grupos cuando no se muestre demasiado exhibicionista.";known-strengths;"2020-07-15 11:22:56";NULL;0;NULL
1772;479;"Tiene orgullo de sí mismo y de su estilo. Puede ser efectivo en grupos cuando no se muestre demasiado exhibicionista.";long-term;"2020-07-15 11:23:18";NULL;0;NULL
1773;924;"Es una persona ambiciosa, tiene iniciativa con gran necesidad de obtener logros. Fija estándares altos para sí mismo y para los demás, le gusta el trabajo con retos y tiene deseos de ser el mejor.";known-strengths;"2020-07-15 11:24:30";NULL;0;NULL
1774;924;"Tiende a estar descontento porque fija niveles de altura que nunca puede alcanzar. Puede irritara otras personas con sus expectaciones que usualmente no son altas. El supervisor puede encontrar dificultad para satisfacerlo. Desea reconocimientos, aumentos y promociones.";unknown-strengths;"2020-07-15 11:24:55";NULL;0;NULL
1775;924;"Puede hacer frente a un grupo y pensar independientemente de él. La presión que el grupo ejerce no le convence con facilidad. Deben presentársele argumentos de peso.";known-strengths;"2020-07-15 11:25:14";NULL;0;NULL
1776;924;"Es básicamente un lobo solitario. No es sensitivo a las actividades y sentimientos del grupo.";long-term;"2020-07-15 11:25:24";NULL;0;NULL
1777;924;"Es dramático y aporta mucha energía cuando trabaja. Se siente emocionalmente involucrado en su trabajo.";known-strengths;"2020-07-15 11:25:37";NULL;0;NULL
1778;924;"Tiene poca restricción emocional. Cambia de estados de ánimo fácilmente. Cambia su actitud con su estado de ánimo.";long-term;"2020-07-15 11:25:49";NULL;0;NULL
1779;479;Egoista;short-term;"2020-07-15 11:27:04";NULL;0;NULL
1780;924;"Persona ambiciosa";known-strengths;"2020-07-15 16:15:24";NULL;0;NULL
1781;924;"Tendencia a hacer las cosas lo más rápido y mejor";known-strengths;"2020-07-15 16:15:31";NULL;0;NULL
1782;924;"Trabajar con energía y persistencia";known-strengths;"2020-07-15 16:15:44";NULL;0;NULL
1783;924;"Luchar por lo valioso";known-strengths;"2020-07-15 16:15:57";NULL;0;NULL
1785;924;"Deseo profundo de lograr el éxito";known-strengths;"2020-07-15 16:16:12";NULL;0;NULL
1786;924;"Persona ordenada, planificadora";known-strengths;"2020-07-15 16:16:20";NULL;0;NULL
1787;924;Detallista;known-strengths;"2020-07-15 16:16:26";NULL;0;NULL
1788;924;"Vestimenta adecuada";long-term;"2020-07-15 16:16:38";NULL;0;NULL
1789;924;Organizada;known-strengths;"2020-07-15 16:16:45";NULL;0;NULL
1790;924;"Persona que gusta de causar impresión, ser visto, oído";unknown-strengths;"2020-07-15 16:17:00";NULL;0;NULL
1791;924;"Ser centro de atención, entretener";short-term;"2020-07-15 16:17:11";NULL;0;NULL
1792;924;"Baja tendencia a formar alianzas humanas";short-term;"2020-07-15 16:17:25";NULL;0;NULL
1793;924;"Poco sociable, poco amistoso y poco afectuoso";short-term;"2020-07-15 16:17:37";NULL;0;NULL
1794;924;"Tiende a formar pocas nuevas amistadas";short-term;"2020-07-15 16:17:47";NULL;0;NULL
1795;924;"Tiende a hacer las cosas solo";long-term;"2020-07-15 16:17:52";NULL;0;NULL
1796;924;"Baja tendencia a ponerse en el lugar de otros y predecir cómo actuarán";short-term;"2020-07-15 16:18:06";NULL;0;NULL
1797;924;"Poca tendencia a analizar sus propios sentimientos";long-term;"2020-07-15 16:18:16";NULL;0;NULL
1798;924;"Deseo de controlar sentimientos y conducta de otros";long-term;"2020-07-15 16:18:31";NULL;0;NULL
1799;924;"Ser el lider";unknown-strengths;"2020-07-15 16:18:47";NULL;0;NULL
1800;924;"Quiere persuadir, mandar, dictar normas, influir";known-strengths;"2020-07-15 16:19:00";NULL;0;NULL
1801;924;"Se esfuerza por tener posición de mando control y gobierno";short-term;"2020-07-15 16:19:14";NULL;0;NULL
1802;924;"Poco sometido a fuerzas externas";unknown-strengths;"2020-07-15 16:19:27";NULL;0;NULL
1804;924;"Baja tendencia a sufrir sin resistencia";unknown-strengths;"2020-07-15 16:19:48";NULL;0;NULL
1805;924;"No admite inferioridades";long-term;"2020-07-15 16:19:59";NULL;0;NULL
1806;924;"Alta flexibilidad";known-strengths;"2020-07-15 16:20:07";NULL;0;NULL
1807;924;"Alta predisposición al cambio de métodos, hábitos o preferencias";short-term;"2020-07-15 16:20:19";NULL;0;NULL
1808;924;"Ser incansable y aventurero";known-strengths;"2020-07-15 16:20:26";NULL;0;NULL
1809;924;"Busca trabajos y aventuras nuevas constantemente";unknown-strengths;"2020-07-15 16:20:36";NULL;0;NULL
1810;924;"Baja tendencia a darle alta relevancia, a promover o tener relaciones eroticas";long-term;"2020-07-15 16:20:48";NULL;0;NULL
